Date;Hour;Forecasted Day-ahead Total Load;Actual Total Load
20170106;3;16900;17237,650
20170106;4;16800;17123,838
20170106;5;16700;17055,225
20170106;6;16500;16847,888
20170106;7;16800;16719,638
20170106;8;16700;16951,450
20170106;9;17800;17473,950
20170106;10;18700;18454,875
20170106;11;19300;19124,338
20170106;12;19500;19372,838
20170106;13;19800;19678,188
20170106;14;20100;19947,500
20170106;15;19700;19692,300
20170106;16;20100;19539,413
20170106;17;21300;20795,900
20170106;18;21500;21198,750
20170106;19;21500;21071,488
20170106;20;21600;21126,825
20170106;21;21100;20785,475
20170106;22;20200;20003,163
20170106;23;19400;19377,338
20170106;24;17800;18348,763
20170107;1;17000;17263,925
20170107;2;16300;16643,713
20170107;3;16000;16377,975
20170107;4;16000;16215,075
20170107;5;16000;16278,450
20170107;6;16400;16654,875
20170107;7;17900;17647,963
20170107;8;18400;18546,238
20170107;9;19600;19567,200
20170107;10;20600;20678,825
20170107;11;21000;21254,538
20170107;12;21100;21474,863
20170107;13;21100;21350,238
20170107;14;21200;21557,863
20170107;15;20700;21297,050
20170107;16;21300;21207,100
20170107;17;22300;22509,725
20170107;18;22200;22720,575
20170107;19;21900;22398,138
20170107;20;21600;22247,788
20170107;21;20900;21746,875
20170107;22;19700;20626,938
20170107;23;18600;19483,875
20170107;24;17500;18464,263
20170108;1;16700;17477,825
20170108;2;16000;16715,075
20170108;3;15550;16339,550
20170108;4;15350;16200,050
20170108;5;15500;16233,025
20170108;6;15700;16385,325
20170108;7;16300;16894,075
20170108;8;16600;17131,638
20170108;9;17700;17875,163
20170108;10;18700;19049,650
20170108;11;19100;19725,338
20170108;12;19350;19871,588
20170108;13;19500;19975,075
20170108;14;19700;20086,438
20170108;15;19300;19897,738
20170108;16;19900;19765,213
20170108;17;20950;21173,788
20170108;18;21100;21629,925
20170108;19;21200;21784,738
20170108;20;21250;21796,488
20170108;21;20650;21280,075
20170108;22;19700;20278,213
20170108;23;18850;19368,525
20170108;24;17750;18190,750
20170109;1;17200;17313,050
20170109;2;16700;16882,438
20170109;3;16500;16659,813
20170109;4;16600;16800,413
20170109;5;17300;17088,313
20170109;6;19200;18024,438
20170109;7;22400;21105,050
20170109;8;23400;23350,550
20170109;9;24100;24295,050
20170109;10;24250;24916,375
20170109;11;24450;24946,138
20170109;12;24550;25209,788
20170109;13;24750;25216,238
20170109;14;24800;25311,975
20170109;15;24350;24909,788
20170109;16;24750;24732,125
20170109;17;25750;25745,275
20170109;18;25700;26046,063
20170109;19;25300;25667,700
20170109;20;25100;25539,250
20170109;21;24300;24718,775
20170109;22;22800;23164,038
20170109;23;21400;21638,675
20170109;24;19900;20112,988
20170110;1;18700;19063,463
20170110;2;18000;18445,675
20170110;3;17700;18159,888
20170110;4;17800;18162,138
20170110;5;18300;18491,538
20170110;6;19500;19260,750
20170110;7;22600;21846,725
20170110;8;23300;23907,000
20170110;9;24200;24703,663
20170110;10;24400;25099,275
20170110;11;24600;24935,288
20170110;12;24600;25021,000
20170110;13;24800;25098,750
20170110;14;24800;25180,088
20170110;15;24400;24714,013
20170110;16;24800;24556,150
20170110;17;25800;25585,900
20170110;18;25800;25904,638
20170110;19;25400;25545,063
20170110;20;25200;25462,075
20170110;21;24400;24704,313
20170110;22;23000;23206,063
20170110;23;21200;21630,725
20170110;24;19800;20315,438
20170111;1;19100;19028,238
20170111;2;18500;18476,650
20170111;3;18200;18168,100
20170111;4;18300;18286,738
20170111;5;18800;18574,375
20170111;6;20000;19308,400
20170111;7;23300;22020,763
20170111;8;24000;24104,300
20170111;9;25000;24885,125
20170111;10;25200;25385,950
20170111;11;25400;25184,025
20170111;12;25500;25119,950
20170111;13;25600;25004,613
20170111;14;25700;24995,525
20170111;15;25200;24591,075
20170111;16;25300;24433,888
20170111;17;26400;25498,163
20170111;18;26400;25821,600
20170111;19;25900;25538,488
20170111;20;25800;25316,275
20170111;21;24900;24617,975
20170111;22;23500;23121,000
20170111;23;21700;21406,550
20170111;24;20300;20005,388
20170112;1;18900;18924,875
20170112;2;18300;18191,688
20170112;3;18000;17950,338
20170112;4;18000;17942,100
20170112;5;18500;18111,538
20170112;6;19700;18827,200
20170112;7;23100;21326,525
20170112;8;23900;23281,613
20170112;9;24600;23979,775
20170112;10;24900;24330,200
20170112;11;24900;24357,463
20170112;12;25000;24525,838
20170112;13;25000;24435,338
20170112;14;25200;24667,025
20170112;15;24700;24222,400
20170112;16;24900;23952,500
20170112;17;25900;24862,175
20170112;18;25900;25053,263
20170112;19;25500;24796,088
20170112;20;25300;24571,338
20170112;21;24500;23834,563
20170112;22;23000;22318,700
20170112;23;21400;20811,450
20170112;24;20000;19428,525
20170113;1;18300;18393,600
20170113;2;17600;17771,925
20170113;3;17300;17533,600
20170113;4;17500;17493,388
20170113;5;17900;17686,350
20170113;6;19200;18516,013
20170113;7;22300;21105,438
20170113;8;23100;23077,800
20170113;9;24100;23757,213
20170113;10;24200;24111,000
20170113;11;24400;24228,813
20170113;12;24500;24418,375
20170113;13;24600;24328,213
20170113;14;24800;24366,113
20170113;15;24300;23931,913
20170113;16;24700;23790,063
20170113;17;25600;24712,925
20170113;18;25400;24956,913
20170113;19;25000;24581,100
20170113;20;24900;24310,675
20170113;21;24100;23519,338
20170113;22;22700;21992,300
20170113;23;21200;20387,663
20170113;24;19700;19225,738
20170114;1;18000;18131,613
20170114;2;17200;17474,100
20170114;3;16700;17050,525
20170114;4;16650;17052,175
20170114;5;16800;17050,088
20170114;6;17100;17274,900
20170114;7;18600;18252,338
20170114;8;19200;19176,300
20170114;9;20600;20227,463
20170114;10;21300;21345,513
20170114;11;21600;21712,613
20170114;12;21700;22005,625
20170114;13;21600;21814,925
20170114;14;21700;21730,175
20170114;15;21200;21193,988
20170114;16;21100;21075,450
20170114;17;22550;22019,800
20170114;18;22650;22235,013
20170114;19;22350;22088,100
20170114;20;22150;21674,463
20170114;21;21550;21097,013
20170114;22;20350;19937,863
20170114;23;19150;18728,950
20170114;24;17950;17638,413
20170115;1;17200;16572,113
20170115;2;16500;15896,813
20170115;3;16100;15555,875
20170115;4;16000;15350,175
20170115;5;16100;15355,338
20170115;6;16100;15547,050
20170115;7;16800;16053,563
20170115;8;16900;16445,938
20170115;9;18000;17037,313
20170115;10;19000;18190,325
20170115;11;19400;18721,225
20170115;12;19600;19076,288
20170115;13;19700;19144,538
20170115;14;19900;19283,013
20170115;15;19600;19059,075
20170115;16;19500;18894,813
20170115;17;21100;19919,888
20170115;18;21400;20662,450
20170115;19;21500;20734,275
20170115;20;21500;20768,038
20170115;21;21000;20153,350
20170115;22;20100;19354,863
20170115;23;19300;18539,050
20170115;24;18200;17434,088
20170116;1;16600;16596,488
20170116;2;16000;16112,363
20170116;3;15800;15931,738
20170116;4;16100;15961,950
20170116;5;16600;16342,775
20170116;6;18500;17357,488
20170116;7;22000;20484,788
20170116;8;23300;22586,075
20170116;9;24200;23602,375
20170116;10;24400;24093,775
20170116;11;24600;24183,150
20170116;12;24600;24364,900
20170116;13;24700;24330,900
20170116;14;24900;24391,800
20170116;15;24400;24115,238
20170116;16;24200;23908,325
20170116;17;25500;24831,588
20170116;18;25500;25262,025
20170116;19;25100;24887,063
20170116;20;25000;24680,913
20170116;21;24200;24027,263
20170116;22;22800;22534,850
20170116;23;21300;20915,663
20170116;24;19800;19556,663
20170117;1;18800;18592,450
20170117;2;18200;18084,475
20170117;3;17900;17791,213
20170117;4;17900;17808,850
20170117;5;18400;18048,963
20170117;6;19800;18809,475
20170117;7;23100;21399,263
20170117;8;23900;23273,563
20170117;9;24600;24103,313
20170117;10;24800;24571,338
20170117;11;24900;24559,425
20170117;12;24900;24752,263
20170117;13;25000;24902,900
20170117;14;25100;24927,538
20170117;15;24800;24429,675
20170117;16;24600;24177,913
20170117;17;25600;25087,250
20170117;18;25600;25573,313
20170117;19;25200;25240,300
20170117;20;25100;25096,425
20170117;21;24300;24442,975
20170117;22;23000;22939,350
20170117;23;21400;21270,875
20170117;24;19800;19951,950
20170118;1;18800;18876,238
20170118;2;18200;18199,325
20170118;3;17900;17861,925
20170118;4;18000;17921,538
20170118;5;18500;18198,088
20170118;6;19900;19031,488
20170118;7;23300;21555,875
20170118;8;24100;23491,438
20170118;9;24800;24428,388
20170118;10;24900;24845,988
20170118;11;24900;24827,725
20170118;12;24900;25088,575
20170118;13;25000;24987,638
20170118;14;25200;25147,225
20170118;15;24750;24780,950
20170118;16;24700;24489,638
20170118;17;25800;25191,425
20170118;18;25800;25704,063
20170118;19;25400;25352,800
20170118;20;25300;25240,875
20170118;21;24500;24544,500
20170118;22;23000;22963,650
20170118;23;21450;21451,088
20170118;24;19900;20087,625
20170119;1;18700;19030,925
20170119;2;18100;18375,738
20170119;3;17900;17931,825
20170119;4;18000;17961,463
20170119;5;18400;18228,888
20170119;6;19800;19128,825
20170119;7;23200;21664,738
20170119;8;24000;23505,850
20170119;9;24800;24466,875
20170119;10;25000;24858,763
20170119;11;24950;24872,638
20170119;12;24950;25022,125
20170119;13;25100;25073,488
20170119;14;25200;25103,725
20170119;15;24800;24615,675
20170119;16;24700;24406,125
20170119;17;25800;25120,325
20170119;18;25800;25704,588
20170119;19;25300;25340,388
20170119;20;25200;25263,250
20170119;21;24500;24578,738
20170119;22;23100;23082,200
20170119;23;21600;21392,463
20170119;24;20000;20009,000
20170120;1;18900;18894,988
20170120;2;18200;18324,113
20170120;3;17800;17904,363
20170120;4;17900;17911,788
20170120;5;18400;18249,488
20170120;6;19700;19004,975
20170120;7;23000;21512,638
20170120;8;23900;23218,963
20170120;9;24700;24069,788
20170120;10;24900;24523,163
20170120;11;25000;24556,100
20170120;12;25050;24761,488
20170120;13;25100;24832,125
20170120;14;25200;24943,163
20170120;15;24850;24396,088
20170120;16;24500;24092,763
20170120;17;25750;24697,325
20170120;18;25750;25015,288
20170120;19;25350;24582,500
20170120;20;25250;24433,363
20170120;21;24450;23647,438
20170120;22;22950;22177,900
20170120;23;21400;20684,525
20170120;24;20000;19493,700
20170121;1;18500;18411,113
20170121;2;17800;17677,463
20170121;3;17400;17231,425
20170121;4;17400;17156,338
20170121;5;17500;17180,875
20170121;6;17800;17378,325
20170121;7;19200;18353,138
20170121;8;19900;19132,975
20170121;9;21200;20197,175
20170121;10;21800;21220,250
20170121;11;22200;21705,213
20170121;12;22200;21999,825
20170121;13;22100;21866,375
20170121;14;22100;21746,000
20170121;15;21500;21126,600
20170121;16;21400;20864,775
20170121;17;22600;21572,263
20170121;18;22600;21958,300
20170121;19;22300;21764,825
20170121;20;22100;21392,313
20170121;21;21500;21019,513
20170121;22;20400;19907,238
20170121;23;19300;18763,638
20170121;24;18000;17711,775
20170122;1;16800;16681,463
20170122;2;16100;15944,250
20170122;3;15700;15557,800
20170122;4;15600;15274,288
20170122;5;15600;15327,875
20170122;6;15800;15451,763
20170122;7;16400;15896,513
20170122;8;16700;16232,838
20170122;9;17800;17005,100
20170122;10;18700;18075,463
20170122;11;19100;18782,975
20170122;12;19300;18944,738
20170122;13;19400;19036,163
20170122;14;19400;19151,250
20170122;15;19300;18757,125
20170122;16;19100;18582,000
20170122;17;20600;19358,525
20170122;18;20900;20258,788
20170122;19;21000;20508,050
20170122;20;21000;20572,338
20170122;21;20500;20060,375
20170122;22;19600;19143,363
20170122;23;18800;18230,100
20170122;24;17700;17267,925
20170123;1;16600;16485,400
20170123;2;16100;16001,463
20170123;3;15900;15881,750
20170123;4;16100;15897,888
20170123;5;16600;16193,975
20170123;6;18600;17254,988
20170123;7;22100;20344,925
20170123;8;23100;22334,175
20170123;9;24100;23462,038
20170123;10;24300;24060,688
20170123;11;24450;23940,988
20170123;12;24500;24079,000
20170123;13;24600;24136,575
20170123;14;24750;24139,888
20170123;15;24250;23642,538
20170123;16;23950;23329,688
20170123;17;25400;24219,363
20170123;18;25400;25175,213
20170123;19;24900;24790,338
20170123;20;24750;24584,113
20170123;21;23900;23915,050
20170123;22;22500;22291,988
20170123;23;20900;20820,863
20170123;24;19400;19453,588
20170124;1;18700;18533,663
20170124;2;18200;17828,888
20170124;3;17900;17471,175
20170124;4;18000;17543,825
20170124;5;18400;17845,600
20170124;6;19700;18558,100
20170124;7;23000;21177,263
20170124;8;23900;22984,013
20170124;9;24700;23927,713
20170124;10;24900;24508,113
20170124;11;24900;24641,538
20170124;12;25000;24871,688
20170124;13;25100;24943,375
20170124;14;25200;25167,138
20170124;15;24600;24651,800
20170124;16;24400;24289,113
20170124;17;25800;24740,313
20170124;18;25800;25158,913
20170124;19;25300;24781,963
20170124;20;25300;24566,763
20170124;21;24500;23935,275
20170124;22;23100;22384,688
20170124;23;21400;20803,325
20170124;24;20000;19409,888
20170125;1;18700;18364,038
20170125;2;18200;17819,313
20170125;3;17900;17495,613
20170125;4;18000;17477,325
20170125;5;18400;17681,413
20170125;6;19700;18580,613
20170125;7;22900;21081,563
20170125;8;23800;22833,600
20170125;9;24600;23829,788
20170125;10;24800;24350,150
20170125;11;24800;24345,400
20170125;12;24900;24661,988
20170125;13;25000;24720,450
20170125;14;25100;24988,513
20170125;15;24500;24491,575
20170125;16;24300;24178,800
20170125;17;25700;24510,400
20170125;18;25700;25118,838
20170125;19;25200;24791,325
20170125;20;25200;24672,988
20170125;21;24400;23907,950
20170125;22;23000;22353,425
20170125;23;21300;20896,800
20170125;24;19900;19559,500
20170126;1;18700;18504,488
20170126;2;18000;17930,638
20170126;3;17700;17675,563
20170126;4;17800;17615,038
20170126;5;18200;17917,250
20170126;6;19500;18680,638
20170126;7;22700;20995,863
20170126;8;23600;22634,163
20170126;9;24500;23621,113
20170126;10;24800;24124,475
20170126;11;24900;23980,550
20170126;12;25100;24175,963
20170126;13;25200;24021,575
20170126;14;25500;24108,338
20170126;15;24800;23692,475
20170126;16;24400;23381,188
20170126;17;25500;24031,663
20170126;18;25300;25010,850
20170126;19;25000;24873,000
20170126;20;24900;24720,700
20170126;21;24300;23941,363
20170126;22;22800;22515,388
20170126;23;21100;20994,488
20170126;24;19700;19692,825
20170127;1;18500;18694,113
20170127;2;18000;18130,113
20170127;3;17700;17786,900
20170127;4;17800;17869,875
20170127;5;18200;18096,000
20170127;6;19500;18848,800
20170127;7;22800;21352,100
20170127;8;23700;23158,663
20170127;9;24500;24094,825
20170127;10;24700;24434,875
20170127;11;24800;24188,288
20170127;12;24900;24243,113
20170127;13;25000;24092,100
20170127;14;25100;24077,975
20170127;15;24500;23586,325
20170127;16;24300;23242,863
20170127;17;25500;23789,125
20170127;18;25400;24861,325
20170127;19;24900;24488,063
20170127;20;24900;24328,300
20170127;21;24100;23566,138
20170127;22;22700;22119,350
20170127;23;21000;20752,375
20170127;24;19600;19513,800
20170128;1;18400;18414,513
20170128;2;17700;17782,300
20170128;3;17200;17406,588
20170128;4;17100;17347,725
20170128;5;17150;17220,500
20170128;6;17450;17535,650
20170128;7;18750;18558,500
20170128;8;19450;19181,288
20170128;9;20700;20250,200
20170128;10;21350;21247,225
20170128;11;21800;21718,088
20170128;12;21700;21799,975
20170128;13;21600;21488,350
20170128;14;21700;21381,813
20170128;15;21000;20631,013
20170128;16;20800;20387,225
20170128;17;22200;20981,038
20170128;18;22200;22038,125
20170128;19;22100;22017,963
20170128;20;21650;21771,413
20170128;21;21000;21064,238
20170128;22;19800;19828,175
20170128;23;18700;18758,438
20170128;24;17500;17634,138
20170129;1;16500;16644,600
20170129;2;15800;16006,300
20170129;3;15400;15688,738
20170129;4;15300;15559,600
20170129;5;15300;15593,063
20170129;6;15400;15688,363
20170129;7;16100;16194,150
20170129;8;16300;16392,625
20170129;9;17400;17220,338
20170129;10;18300;18152,163
20170129;11;18700;18689,125
20170129;12;18900;18903,550
20170129;13;19000;18900,563
20170129;14;19100;18995,750
20170129;15;18800;18600,725
20170129;16;18400;18339,688
20170129;17;20100;18937,950
20170129;18;20500;20341,688
20170129;19;20500;20531,238
20170129;20;20600;20634,338
20170129;21;20000;20126,125
20170129;22;19200;19169,563
20170129;23;18200;18329,450
20170129;24;17100;17218,463
20170130;1;16600;16522,313
20170130;2;16100;16145,025
20170130;3;16000;15982,400
20170130;4;16100;16062,975
20170130;5;16700;16463,425
20170130;6;18600;17428,425
20170130;7;22200;20531,338
20170130;8;23200;22413,100
20170130;9;24200;23666,275
20170130;10;24300;24112,675
20170130;11;24400;23913,013
20170130;12;24500;24004,188
20170130;13;24600;24038,863
20170130;14;24750;24051,288
20170130;15;24300;23555,788
20170130;16;23850;23210,688
20170130;17;25200;23708,700
20170130;18;25250;24729,675
20170130;19;24900;24453,888
20170130;20;24700;24344,300
20170130;21;23900;23651,463
20170130;22;22500;22127,213
20170130;23;21000;20537,375
20170130;24;19500;19319,550
20170131;1;18600;18309,300
20170131;2;18000;17685,563
20170131;3;17800;17439,438
20170131;4;17900;17455,775
20170131;5;18400;17767,188
20170131;6;19550;18703,463
20170131;7;22750;21246,263
20170131;8;23600;22942,675
20170131;9;24400;23905,550
20170131;10;24550;24231,413
20170131;11;24550;24066,250
20170131;12;24600;24260,213
20170131;13;24750;24317,950
20170131;14;24850;24324,238
20170131;15;24300;23932,700
20170131;16;23800;23518,650
20170131;17;25300;23938,138
20170131;18;25400;24933,188
20170131;19;25050;24728,825
20170131;20;25000;24605,763
20170131;21;24100;23899,175
20170131;22;22600;22323,800
20170131;23;21200;20811,625
20170131;24;19600;19504,275
