"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"04/01/2018 03:00:00 - 04/01/2018 04:00:00","BZN|LT","Without sequence","26.49","",""
"04/01/2018 04:00:00 - 04/01/2018 05:00:00","BZN|LT","Without sequence","26.6","",""
"04/01/2018 05:00:00 - 04/01/2018 06:00:00","BZN|LT","Without sequence","27.01","",""
"04/01/2018 06:00:00 - 04/01/2018 07:00:00","BZN|LT","Without sequence","28.04","",""
"04/01/2018 07:00:00 - 04/01/2018 08:00:00","BZN|LT","Without sequence","30.43","",""
"04/01/2018 08:00:00 - 04/01/2018 09:00:00","BZN|LT","Without sequence","36.3","",""
"04/01/2018 09:00:00 - 04/01/2018 10:00:00","BZN|LT","Without sequence","34.97","",""
"04/01/2018 10:00:00 - 04/01/2018 11:00:00","BZN|LT","Without sequence","37.55","",""
"04/01/2018 11:00:00 - 04/01/2018 12:00:00","BZN|LT","Without sequence","36.02","",""
"04/01/2018 12:00:00 - 04/01/2018 13:00:00","BZN|LT","Without sequence","35.53","",""
"04/01/2018 13:00:00 - 04/01/2018 14:00:00","BZN|LT","Without sequence","35.3","",""
"04/01/2018 14:00:00 - 04/01/2018 15:00:00","BZN|LT","Without sequence","35.83","",""
"04/01/2018 15:00:00 - 04/01/2018 16:00:00","BZN|LT","Without sequence","37.83","",""
"04/01/2018 16:00:00 - 04/01/2018 17:00:00","BZN|LT","Without sequence","39.03","",""
"04/01/2018 17:00:00 - 04/01/2018 18:00:00","BZN|LT","Without sequence","37.91","",""
"04/01/2018 18:00:00 - 04/01/2018 19:00:00","BZN|LT","Without sequence","35.03","",""
"04/01/2018 19:00:00 - 04/01/2018 20:00:00","BZN|LT","Without sequence","31.87","",""
"04/01/2018 20:00:00 - 04/01/2018 21:00:00","BZN|LT","Without sequence","30.78","",""
"04/01/2018 21:00:00 - 04/01/2018 22:00:00","BZN|LT","Without sequence","30.27","",""
"04/01/2018 22:00:00 - 04/01/2018 23:00:00","BZN|LT","Without sequence","29.63","",""
"04/01/2018 23:00:00 - 05/01/2018 00:00:00","BZN|LT","Without sequence","28.05","",""
"05/01/2018 00:00:00 - 05/01/2018 01:00:00","BZN|LT","Without sequence","27.38","",""
"05/01/2018 01:00:00 - 05/01/2018 02:00:00","BZN|LT","Without sequence","26.93","",""
"05/01/2018 02:00:00 - 05/01/2018 03:00:00","BZN|LT","Without sequence","26.5","",""
"05/01/2018 03:00:00 - 05/01/2018 04:00:00","BZN|LT","Without sequence","26.5","",""
"05/01/2018 04:00:00 - 05/01/2018 05:00:00","BZN|LT","Without sequence","26.88","",""
"05/01/2018 05:00:00 - 05/01/2018 06:00:00","BZN|LT","Without sequence","27.66","",""
"05/01/2018 06:00:00 - 05/01/2018 07:00:00","BZN|LT","Without sequence","28.65","",""
"05/01/2018 07:00:00 - 05/01/2018 08:00:00","BZN|LT","Without sequence","30.44","",""
"05/01/2018 08:00:00 - 05/01/2018 09:00:00","BZN|LT","Without sequence","32.96","",""
"05/01/2018 09:00:00 - 05/01/2018 10:00:00","BZN|LT","Without sequence","35.43","",""
"05/01/2018 10:00:00 - 05/01/2018 11:00:00","BZN|LT","Without sequence","37.59","",""
"05/01/2018 11:00:00 - 05/01/2018 12:00:00","BZN|LT","Without sequence","37.55","",""
"05/01/2018 12:00:00 - 05/01/2018 13:00:00","BZN|LT","Without sequence","37.55","",""
"05/01/2018 13:00:00 - 05/01/2018 14:00:00","BZN|LT","Without sequence","37.52","",""
"05/01/2018 14:00:00 - 05/01/2018 15:00:00","BZN|LT","Without sequence","32.94","",""
"05/01/2018 15:00:00 - 05/01/2018 16:00:00","BZN|LT","Without sequence","37.51","",""
"05/01/2018 16:00:00 - 05/01/2018 17:00:00","BZN|LT","Without sequence","37.6","",""
"05/01/2018 17:00:00 - 05/01/2018 18:00:00","BZN|LT","Without sequence","37.56","",""
"05/01/2018 18:00:00 - 05/01/2018 19:00:00","BZN|LT","Without sequence","34.0","",""
"05/01/2018 19:00:00 - 05/01/2018 20:00:00","BZN|LT","Without sequence","32.25","",""
"05/01/2018 20:00:00 - 05/01/2018 21:00:00","BZN|LT","Without sequence","31.51","",""
"05/01/2018 21:00:00 - 05/01/2018 22:00:00","BZN|LT","Without sequence","31.25","",""
"05/01/2018 22:00:00 - 05/01/2018 23:00:00","BZN|LT","Without sequence","30.44","",""
"05/01/2018 23:00:00 - 06/01/2018 00:00:00","BZN|LT","Without sequence","29.64","",""
"06/01/2018 00:00:00 - 06/01/2018 01:00:00","BZN|LT","Without sequence","29.45","",""
"06/01/2018 01:00:00 - 06/01/2018 02:00:00","BZN|LT","Without sequence","28.55","",""
"06/01/2018 02:00:00 - 06/01/2018 03:00:00","BZN|LT","Without sequence","28.18","",""
"06/01/2018 03:00:00 - 06/01/2018 04:00:00","BZN|LT","Without sequence","28.0","",""
"06/01/2018 04:00:00 - 06/01/2018 05:00:00","BZN|LT","Without sequence","28.15","",""
"06/01/2018 05:00:00 - 06/01/2018 06:00:00","BZN|LT","Without sequence","28.7","",""
"06/01/2018 06:00:00 - 06/01/2018 07:00:00","BZN|LT","Without sequence","29.48","",""
"06/01/2018 07:00:00 - 06/01/2018 08:00:00","BZN|LT","Without sequence","30.35","",""
"06/01/2018 08:00:00 - 06/01/2018 09:00:00","BZN|LT","Without sequence","30.38","",""
"06/01/2018 09:00:00 - 06/01/2018 10:00:00","BZN|LT","Without sequence","30.9","",""
"06/01/2018 10:00:00 - 06/01/2018 11:00:00","BZN|LT","Without sequence","31.89","",""
"06/01/2018 11:00:00 - 06/01/2018 12:00:00","BZN|LT","Without sequence","32.86","",""
"06/01/2018 12:00:00 - 06/01/2018 13:00:00","BZN|LT","Without sequence","32.17","",""
"06/01/2018 13:00:00 - 06/01/2018 14:00:00","BZN|LT","Without sequence","31.79","",""
"06/01/2018 14:00:00 - 06/01/2018 15:00:00","BZN|LT","Without sequence","31.77","",""
"06/01/2018 15:00:00 - 06/01/2018 16:00:00","BZN|LT","Without sequence","33.05","",""
"06/01/2018 16:00:00 - 06/01/2018 17:00:00","BZN|LT","Without sequence","39.54","",""
"06/01/2018 17:00:00 - 06/01/2018 18:00:00","BZN|LT","Without sequence","41.39","",""
"06/01/2018 18:00:00 - 06/01/2018 19:00:00","BZN|LT","Without sequence","34.45","",""
"06/01/2018 19:00:00 - 06/01/2018 20:00:00","BZN|LT","Without sequence","31.93","",""
"06/01/2018 20:00:00 - 06/01/2018 21:00:00","BZN|LT","Without sequence","31.06","",""
"06/01/2018 21:00:00 - 06/01/2018 22:00:00","BZN|LT","Without sequence","30.72","",""
"06/01/2018 22:00:00 - 06/01/2018 23:00:00","BZN|LT","Without sequence","29.98","",""
"06/01/2018 23:00:00 - 07/01/2018 00:00:00","BZN|LT","Without sequence","29.03","",""
"07/01/2018 00:00:00 - 07/01/2018 01:00:00","BZN|LT","Without sequence","27.58","",""
"07/01/2018 01:00:00 - 07/01/2018 02:00:00","BZN|LT","Without sequence","25.9","",""
"07/01/2018 02:00:00 - 07/01/2018 03:00:00","BZN|LT","Without sequence","25.89","",""
"07/01/2018 03:00:00 - 07/01/2018 04:00:00","BZN|LT","Without sequence","26.16","",""
"07/01/2018 04:00:00 - 07/01/2018 05:00:00","BZN|LT","Without sequence","26.6","",""
"07/01/2018 05:00:00 - 07/01/2018 06:00:00","BZN|LT","Without sequence","27.14","",""
"07/01/2018 06:00:00 - 07/01/2018 07:00:00","BZN|LT","Without sequence","27.43","",""
"07/01/2018 07:00:00 - 07/01/2018 08:00:00","BZN|LT","Without sequence","27.69","",""
"07/01/2018 08:00:00 - 07/01/2018 09:00:00","BZN|LT","Without sequence","27.93","",""
"07/01/2018 09:00:00 - 07/01/2018 10:00:00","BZN|LT","Without sequence","28.33","",""
"07/01/2018 10:00:00 - 07/01/2018 11:00:00","BZN|LT","Without sequence","28.79","",""
"07/01/2018 11:00:00 - 07/01/2018 12:00:00","BZN|LT","Without sequence","28.95","",""
"07/01/2018 12:00:00 - 07/01/2018 13:00:00","BZN|LT","Without sequence","28.96","",""
"07/01/2018 13:00:00 - 07/01/2018 14:00:00","BZN|LT","Without sequence","28.27","",""
"07/01/2018 14:00:00 - 07/01/2018 15:00:00","BZN|LT","Without sequence","28.29","",""
"07/01/2018 15:00:00 - 07/01/2018 16:00:00","BZN|LT","Without sequence","28.62","",""
"07/01/2018 16:00:00 - 07/01/2018 17:00:00","BZN|LT","Without sequence","29.38","",""
"07/01/2018 17:00:00 - 07/01/2018 18:00:00","BZN|LT","Without sequence","30.88","",""
"07/01/2018 18:00:00 - 07/01/2018 19:00:00","BZN|LT","Without sequence","31.51","",""
"07/01/2018 19:00:00 - 07/01/2018 20:00:00","BZN|LT","Without sequence","31.12","",""
"07/01/2018 20:00:00 - 07/01/2018 21:00:00","BZN|LT","Without sequence","29.96","",""
"07/01/2018 21:00:00 - 07/01/2018 22:00:00","BZN|LT","Without sequence","28.94","",""
"07/01/2018 22:00:00 - 07/01/2018 23:00:00","BZN|LT","Without sequence","28.9","",""
"07/01/2018 23:00:00 - 08/01/2018 00:00:00","BZN|LT","Without sequence","27.57","",""
"08/01/2018 00:00:00 - 08/01/2018 01:00:00","BZN|LT","Without sequence","25.03","",""
"08/01/2018 01:00:00 - 08/01/2018 02:00:00","BZN|LT","Without sequence","23.96","",""
"08/01/2018 02:00:00 - 08/01/2018 03:00:00","BZN|LT","Without sequence","23.92","",""
"08/01/2018 03:00:00 - 08/01/2018 04:00:00","BZN|LT","Without sequence","25.48","",""
"08/01/2018 04:00:00 - 08/01/2018 05:00:00","BZN|LT","Without sequence","26.12","",""
"08/01/2018 05:00:00 - 08/01/2018 06:00:00","BZN|LT","Without sequence","27.96","",""
"08/01/2018 06:00:00 - 08/01/2018 07:00:00","BZN|LT","Without sequence","29.62","",""
"08/01/2018 07:00:00 - 08/01/2018 08:00:00","BZN|LT","Without sequence","41.9","",""
"08/01/2018 08:00:00 - 08/01/2018 09:00:00","BZN|LT","Without sequence","43.87","",""
"08/01/2018 09:00:00 - 08/01/2018 10:00:00","BZN|LT","Without sequence","42.57","",""
"08/01/2018 10:00:00 - 08/01/2018 11:00:00","BZN|LT","Without sequence","41.98","",""
"08/01/2018 11:00:00 - 08/01/2018 12:00:00","BZN|LT","Without sequence","41.54","",""
"08/01/2018 12:00:00 - 08/01/2018 13:00:00","BZN|LT","Without sequence","41.87","",""
"08/01/2018 13:00:00 - 08/01/2018 14:00:00","BZN|LT","Without sequence","41.87","",""
"08/01/2018 14:00:00 - 08/01/2018 15:00:00","BZN|LT","Without sequence","39.93","",""
"08/01/2018 15:00:00 - 08/01/2018 16:00:00","BZN|LT","Without sequence","40.97","",""
"08/01/2018 16:00:00 - 08/01/2018 17:00:00","BZN|LT","Without sequence","39.69","",""
"08/01/2018 17:00:00 - 08/01/2018 18:00:00","BZN|LT","Without sequence","40.26","",""
"08/01/2018 18:00:00 - 08/01/2018 19:00:00","BZN|LT","Without sequence","37.08","",""
"08/01/2018 19:00:00 - 08/01/2018 20:00:00","BZN|LT","Without sequence","31.16","",""
"08/01/2018 20:00:00 - 08/01/2018 21:00:00","BZN|LT","Without sequence","29.68","",""
"08/01/2018 21:00:00 - 08/01/2018 22:00:00","BZN|LT","Without sequence","28.92","",""
"08/01/2018 22:00:00 - 08/01/2018 23:00:00","BZN|LT","Without sequence","28.49","",""
"08/01/2018 23:00:00 - 09/01/2018 00:00:00","BZN|LT","Without sequence","28.09","",""
"09/01/2018 00:00:00 - 09/01/2018 01:00:00","BZN|LT","Without sequence","27.17","",""
"09/01/2018 01:00:00 - 09/01/2018 02:00:00","BZN|LT","Without sequence","25.29","",""
"09/01/2018 02:00:00 - 09/01/2018 03:00:00","BZN|LT","Without sequence","25.3","",""
"09/01/2018 03:00:00 - 09/01/2018 04:00:00","BZN|LT","Without sequence","26.58","",""
"09/01/2018 04:00:00 - 09/01/2018 05:00:00","BZN|LT","Without sequence","27.26","",""
"09/01/2018 05:00:00 - 09/01/2018 06:00:00","BZN|LT","Without sequence","28.25","",""
"09/01/2018 06:00:00 - 09/01/2018 07:00:00","BZN|LT","Without sequence","28.99","",""
"09/01/2018 07:00:00 - 09/01/2018 08:00:00","BZN|LT","Without sequence","39.05","",""
"09/01/2018 08:00:00 - 09/01/2018 09:00:00","BZN|LT","Without sequence","39.07","",""
"09/01/2018 09:00:00 - 09/01/2018 10:00:00","BZN|LT","Without sequence","39.44","",""
"09/01/2018 10:00:00 - 09/01/2018 11:00:00","BZN|LT","Without sequence","39.48","",""
"09/01/2018 11:00:00 - 09/01/2018 12:00:00","BZN|LT","Without sequence","40.59","",""
"09/01/2018 12:00:00 - 09/01/2018 13:00:00","BZN|LT","Without sequence","39.87","",""
"09/01/2018 13:00:00 - 09/01/2018 14:00:00","BZN|LT","Without sequence","40.0","",""
"09/01/2018 14:00:00 - 09/01/2018 15:00:00","BZN|LT","Without sequence","39.63","",""
"09/01/2018 15:00:00 - 09/01/2018 16:00:00","BZN|LT","Without sequence","40.7","",""
"09/01/2018 16:00:00 - 09/01/2018 17:00:00","BZN|LT","Without sequence","42.17","",""
"09/01/2018 17:00:00 - 09/01/2018 18:00:00","BZN|LT","Without sequence","42.21","",""
"09/01/2018 18:00:00 - 09/01/2018 19:00:00","BZN|LT","Without sequence","42.09","",""
"09/01/2018 19:00:00 - 09/01/2018 20:00:00","BZN|LT","Without sequence","31.5","",""
"09/01/2018 20:00:00 - 09/01/2018 21:00:00","BZN|LT","Without sequence","30.59","",""
"09/01/2018 21:00:00 - 09/01/2018 22:00:00","BZN|LT","Without sequence","30.15","",""
"09/01/2018 22:00:00 - 09/01/2018 23:00:00","BZN|LT","Without sequence","29.23","",""
"09/01/2018 23:00:00 - 10/01/2018 00:00:00","BZN|LT","Without sequence","28.56","",""
"10/01/2018 00:00:00 - 10/01/2018 01:00:00","BZN|LT","Without sequence","28.87","",""
"10/01/2018 01:00:00 - 10/01/2018 02:00:00","BZN|LT","Without sequence","28.3","",""
"10/01/2018 02:00:00 - 10/01/2018 03:00:00","BZN|LT","Without sequence","27.95","",""
"10/01/2018 03:00:00 - 10/01/2018 04:00:00","BZN|LT","Without sequence","27.57","",""
"10/01/2018 04:00:00 - 10/01/2018 05:00:00","BZN|LT","Without sequence","28.04","",""
"10/01/2018 05:00:00 - 10/01/2018 06:00:00","BZN|LT","Without sequence","30.17","",""
"10/01/2018 06:00:00 - 10/01/2018 07:00:00","BZN|LT","Without sequence","36.62","",""
"10/01/2018 07:00:00 - 10/01/2018 08:00:00","BZN|LT","Without sequence","44.01","",""
"10/01/2018 08:00:00 - 10/01/2018 09:00:00","BZN|LT","Without sequence","47.98","",""
"10/01/2018 09:00:00 - 10/01/2018 10:00:00","BZN|LT","Without sequence","47.98","",""
"10/01/2018 10:00:00 - 10/01/2018 11:00:00","BZN|LT","Without sequence","48.04","",""
"10/01/2018 11:00:00 - 10/01/2018 12:00:00","BZN|LT","Without sequence","47.78","",""
"10/01/2018 12:00:00 - 10/01/2018 13:00:00","BZN|LT","Without sequence","47.09","",""
"10/01/2018 13:00:00 - 10/01/2018 14:00:00","BZN|LT","Without sequence","44.15","",""
"10/01/2018 14:00:00 - 10/01/2018 15:00:00","BZN|LT","Without sequence","46.02","",""
"10/01/2018 15:00:00 - 10/01/2018 16:00:00","BZN|LT","Without sequence","48.03","",""
"10/01/2018 16:00:00 - 10/01/2018 17:00:00","BZN|LT","Without sequence","48.9","",""
"10/01/2018 17:00:00 - 10/01/2018 18:00:00","BZN|LT","Without sequence","51.9","",""
"10/01/2018 18:00:00 - 10/01/2018 19:00:00","BZN|LT","Without sequence","52.69","",""
"10/01/2018 19:00:00 - 10/01/2018 20:00:00","BZN|LT","Without sequence","44.94","",""
"10/01/2018 20:00:00 - 10/01/2018 21:00:00","BZN|LT","Without sequence","39.72","",""
"10/01/2018 21:00:00 - 10/01/2018 22:00:00","BZN|LT","Without sequence","35.81","",""
"10/01/2018 22:00:00 - 10/01/2018 23:00:00","BZN|LT","Without sequence","31.92","",""
"10/01/2018 23:00:00 - 11/01/2018 00:00:00","BZN|LT","Without sequence","30.34","",""
"11/01/2018 00:00:00 - 11/01/2018 01:00:00","BZN|LT","Without sequence","31.01","",""
"11/01/2018 01:00:00 - 11/01/2018 02:00:00","BZN|LT","Without sequence","30.03","",""
"11/01/2018 02:00:00 - 11/01/2018 03:00:00","BZN|LT","Without sequence","29.86","",""
"11/01/2018 03:00:00 - 11/01/2018 04:00:00","BZN|LT","Without sequence","29.97","",""
"11/01/2018 04:00:00 - 11/01/2018 05:00:00","BZN|LT","Without sequence","30.95","",""
"11/01/2018 05:00:00 - 11/01/2018 06:00:00","BZN|LT","Without sequence","33.24","",""
"11/01/2018 06:00:00 - 11/01/2018 07:00:00","BZN|LT","Without sequence","39.44","",""
"11/01/2018 07:00:00 - 11/01/2018 08:00:00","BZN|LT","Without sequence","51.37","",""
"11/01/2018 08:00:00 - 11/01/2018 09:00:00","BZN|LT","Without sequence","55.65","",""
"11/01/2018 09:00:00 - 11/01/2018 10:00:00","BZN|LT","Without sequence","55.11","",""
"11/01/2018 10:00:00 - 11/01/2018 11:00:00","BZN|LT","Without sequence","55.13","",""
"11/01/2018 11:00:00 - 11/01/2018 12:00:00","BZN|LT","Without sequence","54.57","",""
"11/01/2018 12:00:00 - 11/01/2018 13:00:00","BZN|LT","Without sequence","52.86","",""
"11/01/2018 13:00:00 - 11/01/2018 14:00:00","BZN|LT","Without sequence","46.87","",""
"11/01/2018 14:00:00 - 11/01/2018 15:00:00","BZN|LT","Without sequence","49.91","",""
"11/01/2018 15:00:00 - 11/01/2018 16:00:00","BZN|LT","Without sequence","52.28","",""
"11/01/2018 16:00:00 - 11/01/2018 17:00:00","BZN|LT","Without sequence","54.81","",""
"11/01/2018 17:00:00 - 11/01/2018 18:00:00","BZN|LT","Without sequence","56.38","",""
"11/01/2018 18:00:00 - 11/01/2018 19:00:00","BZN|LT","Without sequence","56.1","",""
"11/01/2018 19:00:00 - 11/01/2018 20:00:00","BZN|LT","Without sequence","40.06","",""
"11/01/2018 20:00:00 - 11/01/2018 21:00:00","BZN|LT","Without sequence","35.14","",""
"11/01/2018 21:00:00 - 11/01/2018 22:00:00","BZN|LT","Without sequence","33.14","",""
"11/01/2018 22:00:00 - 11/01/2018 23:00:00","BZN|LT","Without sequence","31.05","",""
"11/01/2018 23:00:00 - 12/01/2018 00:00:00","BZN|LT","Without sequence","30.06","",""
"12/01/2018 00:00:00 - 12/01/2018 01:00:00","BZN|LT","Without sequence","30.0","",""
"12/01/2018 01:00:00 - 12/01/2018 02:00:00","BZN|LT","Without sequence","29.42","",""
"12/01/2018 02:00:00 - 12/01/2018 03:00:00","BZN|LT","Without sequence","29.2","",""
"12/01/2018 03:00:00 - 12/01/2018 04:00:00","BZN|LT","Without sequence","29.18","",""
"12/01/2018 04:00:00 - 12/01/2018 05:00:00","BZN|LT","Without sequence","29.6","",""
"12/01/2018 05:00:00 - 12/01/2018 06:00:00","BZN|LT","Without sequence","31.22","",""
"12/01/2018 06:00:00 - 12/01/2018 07:00:00","BZN|LT","Without sequence","38.52","",""
"12/01/2018 07:00:00 - 12/01/2018 08:00:00","BZN|LT","Without sequence","46.82","",""
"12/01/2018 08:00:00 - 12/01/2018 09:00:00","BZN|LT","Without sequence","47.08","",""
"12/01/2018 09:00:00 - 12/01/2018 10:00:00","BZN|LT","Without sequence","44.35","",""
"12/01/2018 10:00:00 - 12/01/2018 11:00:00","BZN|LT","Without sequence","43.57","",""
"12/01/2018 11:00:00 - 12/01/2018 12:00:00","BZN|LT","Without sequence","43.44","",""
"12/01/2018 12:00:00 - 12/01/2018 13:00:00","BZN|LT","Without sequence","39.58","",""
"12/01/2018 13:00:00 - 12/01/2018 14:00:00","BZN|LT","Without sequence","37.63","",""
"12/01/2018 14:00:00 - 12/01/2018 15:00:00","BZN|LT","Without sequence","40.11","",""
"12/01/2018 15:00:00 - 12/01/2018 16:00:00","BZN|LT","Without sequence","43.35","",""
"12/01/2018 16:00:00 - 12/01/2018 17:00:00","BZN|LT","Without sequence","44.07","",""
"12/01/2018 17:00:00 - 12/01/2018 18:00:00","BZN|LT","Without sequence","45.89","",""
